"symbol","company_name","previous_close","option_chain"
"WIMI","WiMi Hologram Cloud Inc. - American Depositary Share",5.380000114440918,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"WKHS","Workhorse Group, Inc. - Common Stock",9.640000343322754,"{""contractSymbol"":{""0"":""WKHS210514P00009000"",""1"":""WKHS210514P00009500"",""2"":""WKHS210514P00010000"",""3"":""WKHS210521P00010000"",""4"":""WKHS210521P00011000"",""5"":""WKHS210716P00020000"",""6"":""WKHS211217P00015000"",""7"":""WKHS220121P00020000""},""lastTradeDate"":{""0"":1620417584000,""1"":1620417572000,""2"":1620417577000,""3"":1620416812000,""4"":1620417551000,""5"":1620331003000,""6"":1620316931000,""7"":1620416932000},""strike"":{""0"":9.0,""1"":9.5,""2"":10.0,""3"":10.0,""4"":11.0,""5"":20.0,""6"":15.0,""7"":20.0},""lastPrice"":{""0"":0.48,""1"":0.69,""2"":0.97,""3"":1.21,""4"":1.87,""5"":10.69,""6"":6.7,""7"":11.55},""bid"":{""0"":0.45,""1"":0.65,""2"":0.81,""3"":1.12,""4"":1.72,""5"":9.75,""6"":6.65,""7"":11.15},""ask"":{""0"":0.49,""1"":0.73,""2"":1.0,""3"":1.2,""4"":1.93,""5"":10.7,""6"":7.1,""7"":11.55},""change"":{""0"":-0.08000001,""1"":-0.06999999,""2"":-0.089999914,""3"":-0.01999998,""4"":-0.03999996,""5"":0.0,""6"":0.0,""7"":0.10000038},""percentChange"":{""0"":-14.285716,""1"":-9.2105255,""2"":-8.490559,""3"":-1.6260147,""4"":-2.0942388,""5"":0.0,""6"":0.0,""7"":0.8733658},""volume"":{""0"":1594.0,""1"":8900.0,""2"":506.0,""3"":278.0,""4"":264.0,""5"":598.0,""6"":300.0,""7"":2907.0},""openInterest"":{""0"":5255,""1"":323,""2"":755,""3"":2858,""4"":5368,""5"":18595,""6"":738,""7"":1677},""impliedVolatility"":{""0"":1.5703146484,""1"":1.5507834961,""2"":1.4179716602,""3"":1.3144565527,""4"":1.2929722852,""5"":1.2851598242,""6"":0.9682620361,""7"":0.9345709668},""inTheMoney"":{""0"":false,""1"":false,""2"":true,""3"":true,""4"":true,""5"":true,""6"":true,""7"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR"",""2"":""REGULAR"",""3"":""REGULAR"",""4"":""REGULAR"",""5"":""REGULAR"",""6"":""REGULAR"",""7"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD"",""2"":""USD"",""3"":""USD"",""4"":""USD"",""5"":""USD"",""6"":""USD"",""7"":""USD""},""symbol"":{""0"":""WKHS"",""1"":""WKHS"",""2"":""WKHS"",""3"":""WKHS"",""4"":""WKHS"",""5"":""WKHS"",""6"":""WKHS"",""7"":""WKHS""}}"
"WNEB","Western New England Bancorp, Inc. - Common Stock",8.319999694824219,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"WTRH","Waitr Holdings Inc. - Common Stock",2.130000114440918,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"XERS","Xeris Pharmaceuticals, Inc. - Common Stock",3.25,"{""contractSymbol"":{""0"":""XERS220121P00001000""},""lastTradeDate"":{""0"":1609955055000},""strike"":{""0"":1.0},""lastPrice"":{""0"":0.33},""bid"":{""0"":0.0},""ask"":{""0"":0.2},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":402.0},""openInterest"":{""0"":480},""impliedVolatility"":{""0"":1.2031289844},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""XERS""}}"
"XNET","Xunlei Limited - American Depositary Shares",4.71999979019165,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"XSPA","XpresSpa Group, Inc.  - Common Stock",1.2599999904632568,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ZGNX","Zogenix, Inc. - Common Stock",18.8700008392334,"{""contractSymbol"":{""0"":""ZGNX220121P00015000""},""lastTradeDate"":{""0"":1600960053000},""strike"":{""0"":15.0},""lastPrice"":{""0"":4.49},""bid"":{""0"":0.75},""ask"":{""0"":5.0},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":1002.0},""openInterest"":{""0"":1042.0},""impliedVolatility"":{""0"":0.8208025732},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""ZGNX""}}"
"ZIOP","ZIOPHARM Oncology Inc - Common Stock",3.200000047683716,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ZIXI","Zix Corporation - Common Stock",7.099999904632568,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ZNGA","Zynga Inc. - Class A Common Stock",10.989999771118164,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ZVO","Zovio Inc. - Common Stock",3.549999952316284,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ZYNE","Zynerba Pharmaceuticals, Inc. - Common Stock",4.489999771118164,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AAU","Almaden Minerals, Ltd. Common Shares",0.5600000023841858,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ABEV","Ambev S.A. American Depositary Shares (Each representing 1 Common Share)",3.119999885559082,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ABR","Arbor Realty Trust Common Stock",17.809999465942383,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ACB","Aurora Cannabis Inc. Common Shares",8.899999618530273,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ACCO","Acco Brands Corporation Common Stock",9.119999885559082,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ACH","Aluminum Corporation of China Limited American Depositary Shares",15.3100004196167,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ACI","Albertsons Companies, Inc. Class A Common Stock",19.18000030517578,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ACRE","Ares Commercial Real Estate Corporation Common Stock",15.0600004196167,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ADT","ADT Inc. Common Stock",9.6899995803833,"{""contractSymbol"":{""0"":""ADT210521P00010000"",""1"":""ADT220121P00009000""},""lastTradeDate"":{""0"":1620415577000,""1"":1620233175000},""strike"":{""0"":10.0,""1"":9.0},""lastPrice"":{""0"":0.54,""1"":1.55},""bid"":{""0"":0.45,""1"":1.2},""ask"":{""0"":0.6,""1"":1.4},""change"":{""0"":-0.20999998,""1"":0.0},""percentChange"":{""0"":-27.999996,""1"":0.0},""volume"":{""0"":4750.0,""1"":450.0},""openInterest"":{""0"":1717.0,""1"":470.0},""impliedVolatility"":{""0"":0.5781292188,""1"":0.5219774365},""inTheMoney"":{""0"":true,""1"":false},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD""},""symbol"":{""0"":""ADT"",""1"":""ADT""}}"
"AG","First Majestic Silver Corp. Ordinary Shares (Canada)",16.389999389648438,"{""contractSymbol"":{""0"":""AG210514P00016000"",""1"":""AG210514P00016500"",""2"":""AG210514P00017000"",""3"":""AG210521P00016000"",""4"":""AG210618P00016000""},""lastTradeDate"":{""0"":1620417476000,""1"":1620417428000,""2"":1620416698000,""3"":1620417239000,""4"":1620417056000},""strike"":{""0"":16.0,""1"":16.5,""2"":17.0,""3"":16.0,""4"":16.0},""lastPrice"":{""0"":0.3,""1"":0.53,""2"":0.92,""3"":0.49,""4"":1.02},""bid"":{""0"":0.28,""1"":0.53,""2"":0.88,""3"":0.47,""4"":1.02},""ask"":{""0"":0.33,""1"":0.56,""2"":0.92,""3"":0.51,""4"":1.06},""change"":{""0"":-0.38,""1"":-0.46000004,""2"":-0.49999994,""3"":-0.39,""4"":-0.38},""percentChange"":{""0"":-55.88235,""1"":-46.46465,""2"":-35.211266,""3"":-44.31818,""4"":-27.142859},""volume"":{""0"":2230.0,""1"":604.0,""2"":311.0,""3"":466.0,""4"":270.0},""openInterest"":{""0"":1052,""1"":438,""2"":308,""3"":2575,""4"":1479},""impliedVolatility"":{""0"":0.5742230078,""1"":0.5800823242,""2"":0.6328161719,""3"":0.5468795313,""4"":0.5664105859},""inTheMoney"":{""0"":false,""1"":true,""2"":true,""3"":false,""4"":false},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR"",""2"":""REGULAR"",""3"":""REGULAR"",""4"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD"",""2"":""USD"",""3"":""USD"",""4"":""USD""},""symbol"":{""0"":""AG"",""1"":""AG"",""2"":""AG"",""3"":""AG"",""4"":""AG""}}"
"AGI","Alamos Gold Inc. Class A Common Shares",8.760000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AGRO","Adecoagro S.A. Common Shares",9.880000114440918,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AHH","Armada Hoffler Properties, Inc. Common Stock",13.529999732971191,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AHT","Ashford Hospitality Trust Inc Common Stock",2.859999895095825,"{""contractSymbol"":{""0"":""AHT210521P00002500"",""1"":""AHT210618P00002500""},""lastTradeDate"":{""0"":1620417586000,""1"":1620412540000},""strike"":{""0"":2.5,""1"":2.5},""lastPrice"":{""0"":0.21,""1"":0.45},""bid"":{""0"":0.2,""1"":0.4},""ask"":{""0"":0.25,""1"":0.5},""change"":{""0"":-0.14,""1"":-0.100000024},""percentChange"":{""0"":-40.0,""1"":-18.181822},""volume"":{""0"":580,""1"":532},""openInterest"":{""0"":12085,""1"":12012},""impliedVolatility"":{""0"":1.8906255469,""1"":1.7382825586},""inTheMoney"":{""0"":false,""1"":false},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD""},""symbol"":{""0"":""AHT"",""1"":""AHT""}}"
"AIV","Apartment Investment and Management Company Common Stock",6.96999979019165,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AJX","Great Ajax Corp. Common Stock",12.59000015258789,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ALEX","Alexander & Baldwin, Inc. Common Stock REIT Holding Company",18.459999084472656,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AM","Antero Midstream Corporation Common Stock",9.279999732971191,"{""contractSymbol"":{""0"":""AM220121P00005000""},""lastTradeDate"":{""0"":1619793160000},""strike"":{""0"":5.0},""lastPrice"":{""0"":0.25},""bid"":{""0"":0.1},""ask"":{""0"":0.35},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":696.0},""openInterest"":{""0"":2685},""impliedVolatility"":{""0"":0.6425816992},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""AM""}}"
"AMBC","Ambac Financial Group, Inc. Common Stock",17.299999237060547,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AMC","AMC Entertainment Holdings, Inc. Class A Common Stock",9.510000228881836,"{""contractSymbol"":{""0"":""AMC210514P00009000"",""1"":""AMC210514P00009500"",""2"":""AMC210514P00010000"",""3"":""AMC210514P00010500"",""4"":""AMC210514P00011500"",""5"":""AMC210521P00008000"",""6"":""AMC210521P00008500"",""7"":""AMC210521P00009000"",""8"":""AMC210521P00009500"",""9"":""AMC210521P00010000"",""10"":""AMC210521P00011000"",""11"":""AMC210521P00011500"",""12"":""AMC210521P00012000"",""13"":""AMC210528P00008500"",""14"":""AMC210618P00008000"",""15"":""AMC210618P00009000"",""16"":""AMC220121P00010000""},""lastTradeDate"":{""0"":1620417596000,""1"":1620417575000,""2"":1620417600000,""3"":1620417402000,""4"":1620416605000,""5"":1620417530000,""6"":1620417474000,""7"":1620417521000,""8"":1620417315000,""9"":1620417596000,""10"":1620417598000,""11"":1620416605000,""12"":1620417287000,""13"":1620417522000,""14"":1620417596000,""15"":1620417276000,""16"":1620414197000},""strike"":{""0"":9.0,""1"":9.5,""2"":10.0,""3"":10.5,""4"":11.5,""5"":8.0,""6"":8.5,""7"":9.0,""8"":9.5,""9"":10.0,""10"":11.0,""11"":11.5,""12"":12.0,""13"":8.5,""14"":8.0,""15"":9.0,""16"":10.0},""lastPrice"":{""0"":0.26,""1"":0.52,""2"":0.85,""3"":1.27,""4"":2.21,""5"":0.2,""6"":0.32,""7"":0.54,""8"":0.82,""9"":1.15,""10"":1.95,""11"":2.45,""12"":2.9,""13"":0.52,""14"":0.77,""15"":1.25,""16"":4.12},""bid"":{""0"":0.25,""1"":0.51,""2"":0.81,""3"":1.18,""4"":2.01,""5"":0.18,""6"":0.31,""7"":0.51,""8"":0.78,""9"":1.12,""10"":1.85,""11"":2.3,""12"":2.75,""13"":0.49,""14"":0.75,""15"":1.25,""16"":4.0},""ask"":{""0"":0.27,""1"":0.52,""2"":0.88,""3"":1.32,""4"":2.34,""5"":0.21,""6"":0.35,""7"":0.55,""8"":0.83,""9"":1.17,""10"":2.01,""11"":2.46,""12"":2.92,""13"":0.54,""14"":0.79,""15"":1.27,""16"":4.15},""change"":{""0"":-0.56,""1"":-0.64,""2"":-0.65999997,""3"":-0.64,""4"":-0.5899999,""5"":-0.3,""6"":-0.40000004,""7"":-0.48999995,""8"":-0.51000005,""9"":-0.57000005,""10"":-0.5899999,""11"":-0.52,""12"":-0.5,""13"":-0.37,""14"":-0.25,""15"":-0.38,""16"":-0.13000011},""percentChange"":{""0"":-68.29269,""1"":-55.172413,""2"":-43.708607,""3"":-33.507854,""4"":-21.071426,""5"":-60.000004,""6"":-55.555557,""7"":-47.57281,""8"":-38.345867,""9"":-33.139538,""10"":-23.228342,""11"":-17.508417,""12"":-14.705881,""13"":-41.573036,""14"":-24.509804,""15"":-23.312883,""16"":-3.0588262},""volume"":{""0"":5672.0,""1"":4471.0,""2"":1629.0,""3"":421.0,""4"":250.0,""5"":1039.0,""6"":811.0,""7"":8469.0,""8"":709.0,""9"":580.0,""10"":621.0,""11"":536.0,""12"":3464.0,""13"":384.0,""14"":1224.0,""15"":538.0,""16"":561.0},""openInterest"":{""0"":3243,""1"":1986,""2"":6273,""3"":639,""4"":809,""5"":17944,""6"":3857,""7"":3472,""8"":1389,""9"":5641,""10"":1383,""11"":962,""12"":2453,""13"":527,""14"":7703,""15"":15091,""16"":8722},""impliedVolatility"":{""0"":0.9960937891,""1"":1.0703171484,""2"":1.1367230664,""3"":1.2460975195,""4"":1.5429710352,""5"":1.0781296094,""6"":1.0742233789,""7"":1.0898483008,""8"":1.1328168359,""9"":1.1992227539,""10"":1.3203158984,""11"":1.4160185449,""12"":1.4960962695,""13"":1.1152387988,""14"":1.2050820996,""15"":1.2226601367,""16"":1.2207070215},""inTheMoney"":{""0"":false,""1"":false,""2"":true,""3"":true,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":true,""10"":true,""11"":true,""12"":true,""13"":false,""14"":false,""15"":false,""16"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR"",""2"":""REGULAR"",""3"":""REGULAR"",""4"":""REGULAR"",""5"":""REGULAR"",""6"":""REGULAR"",""7"":""REGULAR"",""8"":""REGULAR"",""9"":""REGULAR"",""10"":""REGULAR"",""11"":""REGULAR"",""12"":""REGULAR"",""13"":""REGULAR"",""14"":""REGULAR"",""15"":""REGULAR"",""16"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD"",""2"":""USD"",""3"":""USD"",""4"":""USD"",""5"":""USD"",""6"":""USD"",""7"":""USD"",""8"":""USD"",""9"":""USD"",""10"":""USD"",""11"":""USD"",""12"":""USD"",""13"":""USD"",""14"":""USD"",""15"":""USD"",""16"":""USD""},""symbol"":{""0"":""AMC"",""1"":""AMC"",""2"":""AMC"",""3"":""AMC"",""4"":""AMC"",""5"":""AMC"",""6"":""AMC"",""7"":""AMC"",""8"":""AMC"",""9"":""AMC"",""10"":""AMC"",""11"":""AMC"",""12"":""AMC"",""13"":""AMC"",""14"":""AMC"",""15"":""AMC"",""16"":""AMC""}}"
"AMJ","JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN",18.5,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AMRX","Amneal Pharmaceuticals, Inc. Class A Common Stock",5.199999809265137,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AMWL","American Well Corporation Class A Common Stock",13.93000030517578,"{""contractSymbol"":{""0"":""AMWL211119P00020000""},""lastTradeDate"":{""0"":1620244491000},""strike"":{""0"":20.0},""lastPrice"":{""0"":7.18},""bid"":{""0"":7.1},""ask"":{""0"":7.4},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":300.0},""openInterest"":{""0"":507},""impliedVolatility"":{""0"":0.6992217578},""inTheMoney"":{""0"":true},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""AMWL""}}"
"AMX","America Movil, S.A.B. de C.V. American Depository Receipt Series L",14.8100004196167,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"AP","Ampco-Pittsburgh Corporation Common Stock",7.260000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"APRN","Blue Apron Holdings, Inc. Class A Common Stock",4.650000095367432,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"APT","Alpha Pro Tech, Ltd. Common Stock",8.600000381469727,"{""contractSymbol"":{""0"":""APT210820P00005000""},""lastTradeDate"":{""0"":1615404280000},""strike"":{""0"":5.0},""lastPrice"":{""0"":0.33},""bid"":{""0"":0.09},""ask"":{""0"":0.18},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":730.0},""openInterest"":{""0"":439},""impliedVolatility"":{""0"":0.8007832422},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""APT""}}"
"AR","Antero Resources Corporation Common Stock",10.8100004196167,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ARC","ARC Document Solutions, Inc. Common Stock",2.0999999046325684,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ARCO","Arcos Dorados Holdings Inc. Class A Shares",6.320000171661377,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ARI","Apollo Commercial Real Estate Finance, Inc",15.289999961853027,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ARLO","Arlo Technologies, Inc. Common Stock",6.679999828338623,"{""contractSymbol"":{""0"":""ARLO220121P00005000""},""lastTradeDate"":{""0"":1620408007000},""strike"":{""0"":5.0},""lastPrice"":{""0"":0.85},""bid"":{""0"":0.7},""ask"":{""0"":0.9},""change"":{""0"":-0.089999974},""percentChange"":{""0"":-9.574466},""volume"":{""0"":500.0},""openInterest"":{""0"":784},""impliedVolatility"":{""0"":0.7812521875},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""ARLO""}}"
"AROC","Archrock, Inc. Common Stock",9.699999809265137,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ARR","ARMOUR Residential REIT, Inc.",12.3100004196167,"{""contractSymbol"":{""0"":""ARR210716P00015000"",""1"":""ARR211015P00015000""},""lastTradeDate"":{""0"":1619637965000,""1"":1619199086000},""strike"":{""0"":15.0,""1"":15.0},""lastPrice"":{""0"":3.0,""1"":3.2},""bid"":{""0"":2.75,""1"":2.9},""ask"":{""0"":3.1,""1"":3.7},""change"":{""0"":0.0,""1"":0.0},""percentChange"":{""0"":0.0,""1"":0.0},""volume"":{""0"":400.0,""1"":421.0},""openInterest"":{""0"":801,""1"":480},""impliedVolatility"":{""0"":0.5732464551,""1"":0.5835002588},""inTheMoney"":{""0"":true,""1"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD""},""symbol"":{""0"":""ARR"",""1"":""ARR""}}"
"ATCO","Atlas Corp. Common Shares",14.15999984741211,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
